"Country" "Voter" "Points"
"Italy" "gb" "7"
"Sweden" "gb" "3"
"Ukraine" "gb" ""
"Denmark" "gb" "5"
"Bosnia & Herzegovina" "gb" ""
"Greece" "gb" ""
"Ireland" "gb" "12"
"Georgia" "gb" ""
"Germany" "gb" ""
"United Kingdom" "gb" ""
"Moldova" "gb" "8"
"Slovenia" "gb" ""
"Serbia" "gb" ""
"France" "gb" ""
"Russia" "gb" ""
"Romania" "gb" ""
"Austria" "gb" "2"
"Lithuania" "gb" "6"
"Iceland" "gb" "4"
"Finland" "gb" ""
"Hungary" "gb" ""
"Spain" "gb" "1"
"Estonia" "gb" ""
"Switzerland" "gb" "10"
