"Country" "Voter" "Points"
"Spain" "gb" "1"
"Albania" "gb" ""
"Sweden" "gb" ""
"France" "gb" "2"
"Romania" "gb" ""
"Croatia" "gb" ""
"Finland" "gb" ""
"Germany" "gb" ""
"Poland" "gb" "4"
"United Kingdom" "gb" ""
