"Country" "Voter" "Points"
"Malta" "se" ""
"Belgium" "se" ""
"Austria" "se" ""
"Czech Republic" "se" ""
"Serbia" "ch" "12"
"Hungary" "ch" "4"
"Turkey" "ch" "10"
"Belarus" "ch" ""
"Latvia" "ch" "2"
"Bulgaria" "ch" ""
"Slovenia" "ch" ""
"Georgia" "ch" ""
"North Macedonia" "ch" "6"
"Moldova" "ch" ""
"Portugal" "ch" "8"
"Andorra" "ch" ""
"Iceland" "ch" ""
"Poland" "ch" ""
"Cyprus" "ch" ""
"Croatia" "ch" "5"
"Albania" "ch" "7"
"Norway" "ch" ""
"Denmark" "ch" ""
"Switzerland" "ch" ""
"Netherlands" "ch" "1"
"Montenegro" "ch" ""
"Estonia" "ch" ""
"Israel" "ch" ""
"Malta" "ch" ""
"Belgium" "ch" ""
"Austria" "ch" "3"
"Czech Republic" "ch" ""
"Serbia" "tr" ""
"Hungary" "tr" "1"
"Turkey" "tr" ""
"Belarus" "tr" "5"
"Latvia" "tr" ""
"Bulgaria" "tr" "12"
"Slovenia" "tr" "3"
"Georgia" "tr" "10"
"North Macedonia" "tr" "6"
"Moldova" "tr" "8"
"Portugal" "tr" ""
"Andorra" "tr" "2"
"Iceland" "tr" ""
"Poland" "tr" ""
"Cyprus" "tr" ""
"Croatia" "tr" ""
"Albania" "tr" "4"
"Norway" "tr" ""
"Denmark" "tr" ""
"Switzerland" "tr" ""
"Netherlands" "tr" ""
"Montenegro" "tr" ""
"Estonia" "tr" ""
"Israel" "tr" ""
"Malta" "tr" "7"
"Belgium" "tr" ""
"Austria" "tr" ""
"Czech Republic" "tr" ""
"Serbia" "ua" "8"
"Hungary" "ua" "4"
"Turkey" "ua" "1"
"Belarus" "ua" "12"
"Latvia" "ua" "3"
"Bulgaria" "ua" "2"
"Slovenia" "ua" "7"
"Georgia" "ua" "10"
"North Macedonia" "ua" ""
"Moldova" "ua" "6"
"Portugal" "ua" ""
"Andorra" "ua" ""
"Iceland" "ua" ""
"Poland" "ua" "5"
"Cyprus" "ua" ""
"Croatia" "ua" ""
"Albania" "ua" ""
"Norway" "ua" ""
"Denmark" "ua" ""
"Switzerland" "ua" ""
"Netherlands" "ua" ""
"Montenegro" "ua" ""
"Estonia" "ua" ""
"Israel" "ua" ""
"Malta" "ua" ""
"Belgium" "ua" ""
"Austria" "ua" ""
"Czech Republic" "ua" ""
"Serbia" "gb" "5"
"Hungary" "gb" "4"
"Turkey" "gb" "12"
"Belarus" "gb" ""
"Latvia" "gb" "8"
"Bulgaria" "gb" "6"
"Slovenia" "gb" ""
"Georgia" "gb" ""
"North Macedonia" "gb" ""
"Moldova" "gb" ""
"Portugal" "gb" ""
"Andorra" "gb" ""
"Iceland" "gb" ""
"Poland" "gb" "3"
"Cyprus" "gb" "10"
"Croatia" "gb" ""
"Albania" "gb" "1"
"Norway" "gb" ""
"Denmark" "gb" "7"
"Switzerland" "gb" ""
"Netherlands" "gb" ""
"Montenegro" "gb" ""
"Estonia" "gb" ""
"Israel" "gb" ""
"Malta" "gb" "2"
"Belgium" "gb" ""
"Austria" "gb" ""
"Czech Republic" "gb" ""
