"Country" "Voter" "Points"
"Georgia" "ua" "9"
"Cyprus" "ua" ""
"Spain" "ua" ""
"Croatia" "ua" ""
"United Kingdom" "ua" ""
"Czech Republic" "ua" ""
"Germany" "ua" ""
"Ukraine" "gb" "15"
"Australia" "gb" "14"
"Russia" "gb" "7"
"Bulgaria" "gb" "13"
"Sweden" "gb" "1"
"France" "gb" "6"
"Armenia" "gb" ""
"Poland" "gb" "10"
"Lithuania" "gb" "16"
"Belgium" "gb" ""
"Netherlands" "gb" ""
"Malta" "gb" ""
"Austria" "gb" ""
"Israel" "gb" "3"
"Latvia" "gb" "3"
"Italy" "gb" ""
"Azerbaijan" "gb" ""
"Serbia" "gb" "2"
"Hungary" "gb" ""
"Georgia" "gb" "12"
"Cyprus" "gb" "9"
"Spain" "gb" "4"
"Croatia" "gb" "1"
"United Kingdom" "gb" ""
"Czech Republic" "gb" ""
"Germany" "gb" ""
